diameter-of-n-ary-tree	true
new-21-game	false
rectangle-overlap	false
robot-room-cleaner	true
image-overlap	false
sum-of-distances-in-tree	false
find-and-replace-in-string	false
flipping-an-image	false
design-circular-queue	false
design-circular-deque	false
masking-personal-information	false
positions-of-large-groups	false
consecutive-numbers-sum	false
count-unique-characters-of-all-substrings-of-a-given-string	false
making-a-large-island	false
most-profit-assigning-work	false
friends-of-appropriate-ages	false
goat-latin	false
insert-into-a-sorted-circular-linked-list	true
binary-trees-with-factors	false
card-flipping-game	false
shortest-distance-to-a-character	false
short-encoding-of-words	false
design-linked-list	false
most-common-word	false
race-car	false
linked-list-components	false
ambiguous-coordinates	false
bus-routes	false
binary-tree-pruning	false
largest-sum-of-averages	false
largest-triangle-area	false
subdomain-visit-count	false
chalkboard-xor-game	false
expressive-words	false
soup-servings	false
max-increase-to-keep-city-skyline	false
number-of-lines-to-write-string	false
split-array-with-same-average	false
unique-morse-code-words	false
bricks-falling-when-hit	false
find-eventual-safe-states	false
minimum-swaps-to-make-sequences-increasing	false
similar-rgb-color	true
design-hashmap	false
design-hashset	false
champagne-tower	false
smallest-rotation-with-highest-score	false
all-paths-from-source-to-target	false
rotate-string	false
number-of-subarrays-with-bounded-maximum	false
valid-tic-tac-toe-state	false
preimage-size-of-factorial-zeroes-function	false
number-of-matching-subsequences	false
custom-sort-string	false
domino-and-tromino-tiling	false
escape-the-ghosts	false
rotated-digits	false
cheapest-flights-within-k-stops	false
k-th-smallest-prime-fraction	false
is-graph-bipartite	false
letter-case-permutation	false
minimum-distance-between-bst-nodes	false
transform-to-chessboard	false
rabbits-in-forest	false
reaching-points	false
k-th-symbol-in-grammar	false
swim-in-rising-water	false
swap-adjacent-in-lr-string	false
binary-search	false
split-bst	true
global-and-local-inversions	false
kth-largest-element-in-a-stream	false
minimize-max-distance-to-gas-station	true
sliding-puzzle	false
search-in-a-sorted-array-of-unknown-size	true
basic-calculator-iii	true
insert-into-a-binary-search-tree	false
search-in-a-binary-search-tree	false
jewels-and-stones	false
basic-calculator-iv	false
max-chunks-to-make-sorted	false
max-chunks-to-make-sorted-ii	false
reorganize-string	false
toeplitz-matrix	false
n-ary-tree-postorder-traversal	false
n-ary-tree-preorder-traversal	false
maximum-depth-of-n-ary-tree	false
logical-or-of-two-binary-grids-represented-as-quad-trees	false
construct-quad-tree	false
encode-n-ary-tree-to-binary-tree	true
couples-holding-hands	false
largest-plus-sign	false
partition-labels	false
prime-number-of-set-bits-in-binary-representation	false
flatten-a-multilevel-doubly-linked-list	false
serialize-and-deserialize-n-ary-tree	true
n-ary-tree-level-order-traversal	false
special-binary-string	false
find-anagram-mappings	true
employee-free-time	true
bold-words-in-string	true
set-intersection-size-at-least-two	false
convert-binary-search-tree-to-sorted-doubly-linked-list	true
pyramid-transition-matrix	false
pour-water	true
reach-a-number	false
cracking-the-safe	false
open-the-lock	false
ip-to-cidr	true
number-of-corner-rectangles	true
contain-virus	false
shortest-completing-word	false
largest-number-at-least-twice-of-others	false
min-cost-climbing-stairs	false
prefix-and-suffix-search	false
find-smallest-letter-greater-than-target	false
network-delay-time	false
closest-leaf-in-a-binary-tree	true
to-lower-case	false
cherry-pickup	false
delete-and-earn	false
daily-temperatures	false
monotone-increasing-digits	false
sentence-similarity-ii	true
parse-lisp-expression	false
asteroid-collision	false
sentence-similarity	true
flood-fill	false
my-calendar-iii	false
my-calendar-ii	false
count-different-palindromic-subsequences	false
my-calendar-i	false
self-dividing-numbers	false
minimum-window-subsequence	true
number-of-atoms	false
split-linked-list-in-parts	false
find-pivot-index	false
candy-crush	true
remove-comments	false
accounts-merge	false
longest-word-in-dictionary	false
find-k-th-smallest-pair-distance	false
maximum-length-of-repeated-subarray	false
1-bit-and-2-bit-characters	false
max-stack	true
range-module	false
best-time-to-buy-and-sell-stock-with-transaction-fee	false
subarray-product-less-than-k	false
minimum-ascii-delete-sum-for-two-strings	false
number-of-distinct-islands-ii	true
falling-squares	false
partition-to-k-equal-sum-subsets	false
degree-of-an-array	false
count-binary-substrings	false
max-area-of-island	false
number-of-distinct-islands	true
binary-number-with-alternating-bits	false
top-k-frequent-words	false
stickers-to-spell-word	false
employee-importance	false
maximum-sum-of-3-non-overlapping-subarrays	false
knight-probability-in-chessboard	false
longest-univalue-path	false
repeated-string-match	false
redundant-connection-ii	false
redundant-connection	false
k-empty-slots	true
baseball-game	false
next-closest-time	true
valid-palindrome-ii	false
24-game	false
valid-parenthesis-string	false
map-sum-pairs	false
implement-magic-dictionary	false
cut-off-trees-for-golf-event	false
longest-continuous-increasing-subsequence	false
number-of-longest-increasing-subsequence	false
bulb-switcher-ii	false
second-minimum-node-in-a-binary-tree	false
maximum-swap	false
trim-a-binary-search-tree	false
kth-smallest-number-in-multiplication-table	false
beautiful-arrangement-ii	false
path-sum-iv	true
non-decreasing-array	false
strange-printer	false
equal-tree-partition	true
maximum-width-of-binary-tree	false
image-smoother	false
remove-9	true
split-array-into-consecutive-subsequences	false
find-k-closest-elements	false
robot-return-to-origin	false
coin-path	true
print-binary-tree	false
maximum-binary-tree	false
two-sum-iv-input-is-a-bst	false
find-duplicate-subtrees	false
4-keys-keyboard	true
2-keys-keyboard	false
dota2-senate	false
replace-words	false
palindromic-substrings	false
maximum-length-of-pair-chain	false
set-mismatch	false
maximum-average-subarray-ii	true
maximum-average-subarray-i	false
design-search-autocomplete-system	true
solve-the-equation	false
decode-ways-ii	false
shopping-offers	false
average-of-levels-in-binary-tree	false
exclusive-time-of-functions	false
design-log-storage-system	true
find-the-derangement-of-an-array	true
sum-of-square-numbers	false
smallest-range-covering-elements-from-k-lists	false
design-excel-sum-formula	true
course-schedule-iii	false
k-inverse-pairs-array	false
maximum-product-of-three-numbers	false
minimum-factorization	true
maximum-distance-in-arrays	true
add-one-row-to-tree	false
task-scheduler	false
merge-two-binary-trees	false
add-bold-tag-in-string	true
valid-triangle-number	false
find-duplicate-file-in-system	false
construct-string-from-binary-tree	false
can-place-flowers	false
design-compressed-string-iterator	true
non-negative-integers-without-consecutive-ones	false
minimum-index-sum-of-two-lists	false
range-addition-ii	false
longest-harmonious-subsequence	false
valid-square	false
fraction-addition-and-subtraction	false
tag-validator	false
design-in-memory-file-system	true
erect-the-fence	false
delete-operation-for-two-strings	false
kill-process	true
shortest-unsorted-continuous-subarray	false
out-of-boundary-paths	false
distribute-candies	false
squirrel-simulation	true
subtree-of-another-tree	false
maximum-vacation-days	true
permutation-in-string	false
reshape-the-matrix	false
array-nesting	false
find-the-closest-palindrome	false
binary-tree-tilt	false
longest-line-of-consecutive-one-in-matrix	true
array-partition-i	false
subarray-sum-equals-k	false
reverse-words-in-a-string-iii	false
next-greater-element-iii	false
split-concatenated-strings	true
brick-wall	false
optimal-division	false
student-attendance-record-ii	false
student-attendance-record-i	false
binary-tree-longest-consecutive-sequence-ii	true
split-array-with-equal-sum	true
friend-circles	false
remove-boxes	false
boundary-of-binary-tree	true
output-contest-matches	true
diameter-of-binary-tree	false
01-matrix	false
reverse-string-ii	false
single-element-in-a-sorted-array	false
minimum-time-difference	false
convert-bst-to-greater-tree	false
complex-number-multiplication	false
construct-binary-tree-from-string	true
encode-and-decode-tinyurl	false
lonely-pixel-ii	true
k-diff-pairs-in-an-array	false
lonely-pixel-i	true
minimum-absolute-difference-in-bst	false
minesweeper	false
word-abbreviation	true
beautiful-arrangement	false
contiguous-array	false
longest-word-in-dictionary-through-deleting	false
continuous-subarray-sum	false
longest-uncommon-subsequence-ii	false
longest-uncommon-subsequence-i	false
detect-capital	false
coin-change-2	false
super-washing-machines	false
longest-palindromic-subsequence	false
find-largest-value-in-each-tree-row	false
freedom-trail	false
find-bottom-left-tree-value	false
all-paths-from-source-lead-to-destination	true
inorder-successor-in-bst-ii	true
most-frequent-subtree-sum	false
perfect-number	false
relative-ranks	false
the-maze-ii	true
base-7	false
next-greater-element-ii	false
ipo	false
find-mode-in-binary-search-tree	false
keyboard-row	false
the-maze-iii	true
diagonal-traverse	false
next-greater-element-i	false
teemo-attacking	false
target-sum	false
reverse-pairs	false
construct-the-rectangle	false
increasing-subsequences	false
the-maze	true
zuma-game	false
max-consecutive-ones-ii	true
predict-the-winner	false
max-consecutive-ones	false
find-permutation	true
smallest-good-base	false
license-key-formatting	false
magical-string	false
sliding-window-median	false
largest-palindrome-product	false
total-hamming-distance	false
number-complement	false
heaters	false
ones-and-zeroes	false
matchsticks-to-square	false
concatenated-words	false
encode-string-with-shortest-length	true
convex-polygon	true
validate-ip-address	false
unique-substrings-in-wraparound-string	false
count-the-repetitions	false
optimal-account-balancing	true
can-i-win	false
island-perimeter	false
minimum-moves-to-equal-array-elements-ii	false
hamming-distance	false
lfu-cache	false
repeated-substring-pattern	false
poor-pigs	false
circular-array-loop	false
132-pattern	false
assign-cookies	false
4sum-ii	false
minimum-moves-to-equal-array-elements	false
minimum-number-of-arrows-to-burst-balloons	false
sort-characters-by-frequency	false
delete-node-in-a-bst	false
serialize-and-deserialize-bst	false
find-all-numbers-disappeared-in-an-array	false
number-of-boomerangs	false
arithmetic-slices-ii-subsequence	false
add-two-numbers-ii	false
sequence-reconstruction	true
string-compression	false
find-all-duplicates-in-an-array	false
arranging-coins	false
k-th-smallest-in-lexicographical-order	false
ternary-expression-parser	true
find-all-anagrams-in-a-string	false
path-sum-iii	false
find-right-interval	false
non-overlapping-intervals	false
number-of-segments-in-a-string	false
minimum-genetic-mutation	false
all-oone-data-structure	false
word-squares	true
longest-repeating-character-replacement	false
reconstruct-original-digits-from-english	false
valid-word-square	true
maximum-xor-of-two-numbers-in-an-array	false
strong-password-checker	false
battleships-in-a-board	false
sentence-screen-fitting	true
pacific-atlantic-water-flow	false
partition-equal-subset-sum	false
add-strings	false
third-maximum-number	false
arithmetic-slices	false
fizz-buzz	false
minimum-unique-word-abbreviation	true
split-array-largest-sum	false
longest-palindrome	false
valid-word-abbreviation	true
trapping-rain-water-ii	false
queue-reconstruction-by-height	false
convert-a-number-to-hexadecimal	false
sum-of-left-leaves	false
frog-jump	false
remove-k-digits	false
binary-watch	false
nth-digit	false
evaluate-division	false
random-pick-index	false
integer-replacement	false
rotate-function	false
longest-substring-with-at-least-k-repeating-characters	false
decode-string	false
utf-8-validation	false
is-subsequence	false
perfect-rectangle	false
elimination-game	false
find-the-difference	false
longest-absolute-file-path	false
first-unique-character-in-a-string	false
lexicographical-numbers	false
mini-parser	false
shuffle-an-array	false
ransom-note	false
linked-list-random-node	false
insert-delete-getrandom-o1-duplicates-allowed	false
insert-delete-getrandom-o1	false
design-phone-directory	true
kth-smallest-element-in-a-sorted-matrix	false
combination-sum-iv	false
wiggle-subsequence	false
guess-number-higher-or-lower-ii	false
guess-number-higher-or-lower	false
find-k-pairs-with-smallest-sums	false
super-pow	false
sum-of-two-integers	false
range-addition	true
plus-one-linked-list	true
largest-divisible-subset	false
valid-perfect-square	false
find-leaves-of-binary-tree	true
water-and-jug-problem	false
nested-list-weight-sum-ii	true
max-sum-of-rectangle-no-larger-than-k	false
design-hit-counter	true
bomb-enemy	true
sort-transformed-array	true
logger-rate-limiter	true
rearrange-string-k-distance-apart	true
count-numbers-with-unique-digits	false
line-reflection	true
design-twitter	false
russian-doll-envelopes	false
design-snake-game	true
data-stream-as-disjoint-intervals	false
android-unlock-patterns	true
intersection-of-two-arrays-ii	false
intersection-of-two-arrays	false
design-tic-tac-toe	true
top-k-frequent-elements	false
moving-average-from-data-stream	true
reverse-vowels-of-a-string	false
reverse-string	false
integer-break	false
power-of-four	false
flatten-nested-list-iterator	false
longest-substring-with-at-most-k-distinct-characters	true
nested-list-weight-sum	true
counting-bits	false
house-robber-iii	false
palindrome-pairs	false
self-crossing	false
increasing-triplet-subsequence	false
largest-bst-subtree	true
reconstruct-itinerary	false
verify-preorder-serialization-of-a-binary-tree	false
patching-array	false
longest-increasing-path-in-a-matrix	false
odd-even-linked-list	false
count-of-range-sum	false
power-of-three	false
maximum-size-subarray-sum-equals-k	true
wiggle-sort-ii	false
number-of-connected-components-in-an-undirected-graph	true
coin-change	false
create-maximum-number	false
generalized-abbreviation	true
bulb-switcher	false
maximum-product-of-word-lengths	false
shortest-distance-from-all-buildings	true
remove-duplicate-letters	false
count-of-smaller-numbers-after-self	false
binary-tree-vertical-order-traversal	true
super-ugly-number	false
burst-balloons	false
sparse-matrix-multiplication	true
minimum-height-trees	false
best-time-to-buy-and-sell-stock-with-cooldown	false
range-sum-query-2d-mutable	true
range-sum-query-mutable	false
additive-number	false
number-of-islands-ii	true
range-sum-query-2d-immutable	false
range-sum-query-immutable	false
smallest-rectangle-enclosing-black-pixels	true
remove-invalid-parentheses	false
longest-increasing-subsequence	false
bulls-and-cows	false
binary-tree-longest-consecutive-sequence	true
serialize-and-deserialize-binary-tree	false
best-meeting-point	true
find-median-from-data-stream	false
flip-game-ii	true
flip-game	true
nim-game	false
word-pattern-ii	true
word-pattern	false
game-of-life	false
unique-word-abbreviation	true
find-the-duplicate-number	false
walls-and-gates	true
inorder-successor-in-bst	true
peeking-iterator	false
move-zeroes	false
expression-add-operators	false
zigzag-iterator	true
wiggle-sort	true
perfect-squares	false
first-bad-version	false
find-the-celebrity	true
paint-fence	true
h-index-ii	false
h-index	false
integer-to-english-words	false
closest-binary-search-tree-value-ii	true
encode-and-decode-strings	true
closest-binary-search-tree-value	true
alien-dictionary	true
missing-number	false
palindrome-permutation-ii	true
palindrome-permutation	true
paint-house-ii	true
ugly-number-ii	false
ugly-number	false
graph-valid-tree	true
single-number-iii	false
3sum-smaller	true
add-digits	false
binary-tree-paths	false
paint-house	true
verify-preorder-sequence-in-binary-search-tree	true
factor-combinations	true
meeting-rooms-ii	true
meeting-rooms	true
flatten-2d-vector	true
count-univalue-subtrees	true
group-shifted-strings	true
strobogrammatic-number-iii	true
strobogrammatic-number-ii	true
strobogrammatic-number	true
shortest-word-distance-iii	true
shortest-word-distance-ii	true
shortest-word-distance	true
valid-anagram	false
different-ways-to-add-parentheses	false
search-a-2d-matrix-ii	false
sliding-window-maximum	false
product-of-array-except-self	false
delete-node-in-a-linked-list	false
lowest-common-ancestor-of-a-binary-tree	false
lowest-common-ancestor-of-a-binary-search-tree	false
palindrome-linked-list	false
number-of-digit-one	false
implement-queue-using-stacks	false
power-of-two	false
kth-smallest-element-in-a-bst	false
majority-element-ii	false
summary-ranges	false
basic-calculator-ii	false
invert-binary-tree	false
implement-stack-using-queues	false
basic-calculator	false
rectangle-area	false
count-complete-tree-nodes	false
maximal-square	false
contains-duplicate-iii	false
contains-duplicate-ii	false
the-skyline-problem	false
contains-duplicate	false
combination-sum-iii	false
kth-largest-element-in-an-array	false
shortest-palindrome	false
house-robber-ii	false
word-search-ii	false
add-and-search-word-data-structure-design	false
course-schedule-ii	false
minimum-size-subarray-sum	false
implement-trie-prefix-tree	false
course-schedule	false
reverse-linked-list	false
isomorphic-strings	false
count-primes	false
remove-linked-list-elements	false
happy-number	false
bitwise-and-of-numbers-range	false
number-of-islands	false
binary-tree-right-side-view	false
house-robber	false
number-of-1-bits	false
reverse-bits	false
rotate-array	false
best-time-to-buy-and-sell-stock-iv	false
repeated-dna-sequences	false
reverse-words-in-a-string-ii	true
largest-number	false
dungeon-game	false
binary-search-tree-iterator	false
factorial-trailing-zeroes	false
excel-sheet-column-number	false
two-sum-iii-data-structure-design	true
majority-element	false
excel-sheet-column-title	false
two-sum-ii-input-array-is-sorted	false
fraction-to-recurring-decimal	false
compare-version-numbers	false
maximum-gap	false
missing-ranges	true
find-peak-element	false
one-edit-distance	true
intersection-of-two-linked-lists	false
longest-substring-with-at-most-two-distinct-characters	true
read-n-characters-given-read4-ii-call-multiple-times	true
read-n-characters-given-read4	true
binary-tree-upside-down	true
min-stack	false
find-minimum-in-rotated-sorted-array-ii	false
find-minimum-in-rotated-sorted-array	false
maximum-product-subarray	false
reverse-words-in-a-string	false
evaluate-reverse-polish-notation	false
max-points-on-a-line	false
sort-list	false
insertion-sort-list	false
lru-cache	false
binary-tree-postorder-traversal	false
binary-tree-preorder-traversal	false
reorder-list	false
linked-list-cycle-ii	false
linked-list-cycle	false
word-break-ii	false
word-break	false
copy-list-with-random-pointer	false
single-number-ii	false
single-number	false
candy	false
gas-station	false
clone-graph	false
palindrome-partitioning-ii	false
palindrome-partitioning	false
surrounded-regions	false
sum-root-to-leaf-numbers	false
longest-consecutive-sequence	false
word-ladder	false
word-ladder-ii	false
valid-palindrome	false
binary-tree-maximum-path-sum	false
best-time-to-buy-and-sell-stock-iii	false
best-time-to-buy-and-sell-stock-ii	false
best-time-to-buy-and-sell-stock	false
triangle	false
pascals-triangle-ii	false
pascals-triangle	false
populating-next-right-pointers-in-each-node-ii	false
populating-next-right-pointers-in-each-node	false
distinct-subsequences	false
flatten-binary-tree-to-linked-list	false
path-sum-ii	false
path-sum	false
minimum-depth-of-binary-tree	false
balanced-binary-tree	false
convert-sorted-list-to-binary-search-tree	false
convert-sorted-array-to-binary-search-tree	false
binary-tree-level-order-traversal-ii	false
construct-binary-tree-from-inorder-and-postorder-traversal	false
construct-binary-tree-from-preorder-and-inorder-traversal	false
maximum-depth-of-binary-tree	false
binary-tree-zigzag-level-order-traversal	false
binary-tree-level-order-traversal	false
symmetric-tree	false
same-tree	false
recover-binary-search-tree	false
validate-binary-search-tree	false
interleaving-string	false
unique-binary-search-trees	false
unique-binary-search-trees-ii	false
binary-tree-inorder-traversal	false
restore-ip-addresses	false
reverse-linked-list-ii	false
decode-ways	false
subsets-ii	false
gray-code	false
merge-sorted-array	false
scramble-string	false
partition-list	false
maximal-rectangle	false
largest-rectangle-in-histogram	false
remove-duplicates-from-sorted-list	false
remove-duplicates-from-sorted-list-ii	false
search-in-rotated-sorted-array-ii	false
remove-duplicates-from-sorted-array-ii	false
word-search	false
subsets	false
combinations	false
minimum-window-substring	false
sort-colors	false
search-a-2d-matrix	false
set-matrix-zeroes	false
edit-distance	false
simplify-path	false
climbing-stairs	false
sqrtx	false
text-justification	false
add-binary	false
plus-one	false
valid-number	false
minimum-path-sum	false
unique-paths-ii	false
unique-paths	false
rotate-list	false
permutation-sequence	false
spiral-matrix-ii	false
length-of-last-word	false
insert-interval	false
merge-intervals	false
jump-game	false
spiral-matrix	false
maximum-subarray	false
n-queens-ii	false
n-queens	false
powx-n	false
group-anagrams	false
rotate-image	false
permutations-ii	false
permutations	false
jump-game-ii	false
wildcard-matching	false
multiply-strings	false
trapping-rain-water	false
first-missing-positive	false
combination-sum-ii	false
combination-sum	false
count-and-say	false
sudoku-solver	false
valid-sudoku	false
search-insert-position	false
find-first-and-last-position-of-element-in-sorted-array	false
search-in-rotated-sorted-array	false
longest-valid-parentheses	false
next-permutation	false
substring-with-concatenation-of-all-words	false
divide-two-integers	false
implement-strstr	false
remove-element	false
remove-duplicates-from-sorted-array	false
reverse-nodes-in-k-group	false
swap-nodes-in-pairs	false
merge-k-sorted-lists	false
generate-parentheses	false
merge-two-sorted-lists	false
valid-parentheses	false
remove-nth-node-from-end-of-list	false
4sum	false
letter-combinations-of-a-phone-number	false
3sum-closest	false
3sum	false
longest-common-prefix	false
roman-to-integer	false
integer-to-roman	false
container-with-most-water	false
regular-expression-matching	false
palindrome-number	false
string-to-integer-atoi	false
reverse-integer	false
zigzag-conversion	false
longest-palindromic-substring	false
median-of-two-sorted-arrays	false
longest-substring-without-repeating-characters	false
add-two-numbers	false
two-sum	false
